site_id,date,precip
shaanxi_guanzhong,2024-01-01,0.029999999329447746
shaanxi_guanzhong,2024-01-02,0.0
shaanxi_guanzhong,2024-01-03,0.0
shaanxi_guanzhong,2024-01-04,0.0
shaanxi_guanzhong,2024-01-05,0.0
shaanxi_guanzhong,2024-01-06,0.0
shaanxi_guanzhong,2024-01-07,0.0
shaanxi_guanzhong,2024-01-08,0.0
shaanxi_guanzhong,2024-01-09,0.0
shaanxi_guanzhong,2024-01-10,0.0
shaanxi_guanzhong,2024-01-11,0.0
shaanxi_guanzhong,2024-01-12,0.0
shaanxi_guanzhong,2024-01-13,0.0
shaanxi_guanzhong,2024-01-14,0.0
shaanxi_guanzhong,2024-01-15,3.619999885559082
shaanxi_guanzhong,2024-01-16,1.6699999570846558
shaanxi_guanzhong,2024-01-17,0.3100000023841858
shaanxi_guanzhong,2024-01-18,2.8499999046325684
shaanxi_guanzhong,2024-01-19,0.9700000286102295
shaanxi_guanzhong,2024-01-20,1.0800000429153442
shaanxi_guanzhong,2024-01-21,2.690000057220459
shaanxi_guanzhong,2024-01-22,0.0
shaanxi_guanzhong,2024-01-23,0.009999999776482582
shaanxi_guanzhong,2024-01-24,0.0
shaanxi_guanzhong,2024-01-25,0.0
shaanxi_guanzhong,2024-01-26,0.0
shaanxi_guanzhong,2024-01-27,0.0
shaanxi_guanzhong,2024-01-28,0.0
shaanxi_guanzhong,2024-01-29,0.0
shaanxi_guanzhong,2024-01-30,0.0
shaanxi_guanzhong,2024-01-31,1.9700000286102295
shaanxi_guanzhong,2024-02-01,2.75
shaanxi_guanzhong,2024-02-02,3.140000104904175
shaanxi_guanzhong,2024-02-03,1.4700000286102295
shaanxi_guanzhong,2024-02-04,0.5699999928474426
shaanxi_guanzhong,2024-02-05,0.09000000357627869
shaanxi_guanzhong,2024-02-06,0.17000000178813934
shaanxi_guanzhong,2024-02-07,0.18000000715255737
shaanxi_guanzhong,2024-02-08,0.0
shaanxi_guanzhong,2024-02-09,0.0
shaanxi_guanzhong,2024-02-10,0.5299999713897705
shaanxi_guanzhong,2024-02-11,0.0
shaanxi_guanzhong,2024-02-12,0.0
shaanxi_guanzhong,2024-02-13,0.0
shaanxi_guanzhong,2024-02-14,1.4900000095367432
shaanxi_guanzhong,2024-02-15,0.0
shaanxi_guanzhong,2024-02-16,0.0
shaanxi_guanzhong,2024-02-17,0.0
shaanxi_guanzhong,2024-02-18,0.10000000149011612
shaanxi_guanzhong,2024-02-19,0.6499999761581421
shaanxi_guanzhong,2024-02-20,7.599999904632568
shaanxi_guanzhong,2024-02-21,1.7599999904632568
shaanxi_guanzhong,2024-02-22,2.240000009536743
shaanxi_guanzhong,2024-02-23,1.7100000381469727
shaanxi_guanzhong,2024-02-24,0.33000001311302185
shaanxi_guanzhong,2024-02-25,0.07999999821186066
shaanxi_guanzhong,2024-02-26,0.3700000047683716
shaanxi_guanzhong,2024-02-27,0.6499999761581421
shaanxi_guanzhong,2024-02-28,1.0399999618530273
shaanxi_guanzhong,2024-02-29,2.1700000762939453
shaanxi_guanzhong,2024-03-01,0.33000001311302185
shaanxi_guanzhong,2024-03-02,0.0
shaanxi_guanzhong,2024-03-03,0.019999999552965164
shaanxi_guanzhong,2024-03-04,0.6200000047683716
shaanxi_guanzhong,2024-03-05,0.05999999865889549
shaanxi_guanzhong,2024-03-06,0.0
shaanxi_guanzhong,2024-03-07,0.0
shaanxi_guanzhong,2024-03-08,0.0
shaanxi_guanzhong,2024-03-09,0.0
shaanxi_guanzhong,2024-03-10,3.9700000286102295
shaanxi_guanzhong,2024-03-11,0.0
shaanxi_guanzhong,2024-03-12,0.23000000417232513
shaanxi_guanzhong,2024-03-13,0.20999999344348907
shaanxi_guanzhong,2024-03-14,0.0
shaanxi_guanzhong,2024-03-15,0.009999999776482582
shaanxi_guanzhong,2024-03-16,0.009999999776482582
shaanxi_guanzhong,2024-03-17,6.860000133514404
shaanxi_guanzhong,2024-03-18,1.090000033378601
shaanxi_guanzhong,2024-03-19,0.0
shaanxi_guanzhong,2024-03-20,0.0
shaanxi_guanzhong,2024-03-21,0.0
shaanxi_guanzhong,2024-03-22,0.0
shaanxi_guanzhong,2024-03-23,1.5099999904632568
shaanxi_guanzhong,2024-03-24,13.670000076293945
shaanxi_guanzhong,2024-03-25,0.009999999776482582
shaanxi_guanzhong,2024-03-26,0.12999999523162842
shaanxi_guanzhong,2024-03-27,0.0
shaanxi_guanzhong,2024-03-28,0.0
shaanxi_guanzhong,2024-03-29,0.0
shaanxi_guanzhong,2024-03-30,0.0
shaanxi_guanzhong,2024-03-31,0.0
shaanxi_guanzhong,2024-04-01,3.9700000286102295
shaanxi_guanzhong,2024-04-02,0.28999999165534973
shaanxi_guanzhong,2024-04-03,0.029999999329447746
shaanxi_guanzhong,2024-04-04,0.0
shaanxi_guanzhong,2024-04-05,0.12999999523162842
shaanxi_guanzhong,2024-04-06,0.009999999776482582
shaanxi_guanzhong,2024-04-07,0.0
shaanxi_guanzhong,2024-04-08,0.0
shaanxi_guanzhong,2024-04-09,0.800000011920929
shaanxi_guanzhong,2024-04-10,1.2999999523162842
shaanxi_guanzhong,2024-04-11,0.0
shaanxi_guanzhong,2024-04-12,0.0
shaanxi_guanzhong,2024-04-13,11.6899995803833
shaanxi_guanzhong,2024-04-14,0.0
shaanxi_guanzhong,2024-04-15,0.0
shaanxi_guanzhong,2024-04-16,3.299999952316284
shaanxi_guanzhong,2024-04-17,0.0
shaanxi_guanzhong,2024-04-18,0.9200000166893005
shaanxi_guanzhong,2024-04-19,2.9800000190734863
shaanxi_guanzhong,2024-04-20,0.0
shaanxi_guanzhong,2024-04-21,0.0
shaanxi_guanzhong,2024-04-22,0.10000000149011612
shaanxi_guanzhong,2024-04-23,0.0
shaanxi_guanzhong,2024-04-24,0.0
shaanxi_guanzhong,2024-04-25,0.0
shaanxi_guanzhong,2024-04-26,0.0
shaanxi_guanzhong,2024-04-27,2.3499999046325684
shaanxi_guanzhong,2024-04-28,0.009999999776482582
shaanxi_guanzhong,2024-04-29,16.299999237060547
shaanxi_guanzhong,2024-04-30,1.9900000095367432
shaanxi_guanzhong,2024-05-01,0.0
shaanxi_guanzhong,2024-05-02,0.8600000143051147
shaanxi_guanzhong,2024-05-03,11.260000228881836
shaanxi_guanzhong,2024-05-04,0.7300000190734863
shaanxi_guanzhong,2024-05-05,0.0
shaanxi_guanzhong,2024-05-06,0.0
shaanxi_guanzhong,2024-05-07,0.0
shaanxi_guanzhong,2024-05-08,1.7999999523162842
shaanxi_guanzhong,2024-05-09,0.3199999928474426
shaanxi_guanzhong,2024-05-10,0.10999999940395355
shaanxi_guanzhong,2024-05-11,0.0
shaanxi_guanzhong,2024-05-12,0.0
shaanxi_guanzhong,2024-05-13,0.0
shaanxi_guanzhong,2024-05-14,0.0
shaanxi_guanzhong,2024-05-15,0.18000000715255737
shaanxi_guanzhong,2024-05-16,0.0
shaanxi_guanzhong,2024-05-17,0.0
shaanxi_guanzhong,2024-05-18,0.0
shaanxi_guanzhong,2024-05-19,0.0
shaanxi_guanzhong,2024-05-20,0.0
shaanxi_guanzhong,2024-05-21,0.0
shaanxi_guanzhong,2024-05-22,0.0
shaanxi_guanzhong,2024-05-23,0.0
shaanxi_guanzhong,2024-05-24,0.0
shaanxi_guanzhong,2024-05-25,20.229999542236328
shaanxi_guanzhong,2024-05-26,0.009999999776482582
shaanxi_guanzhong,2024-05-27,0.0
shaanxi_guanzhong,2024-05-28,0.25999999046325684
shaanxi_guanzhong,2024-05-29,6.760000228881836
shaanxi_guanzhong,2024-05-30,0.0
shaanxi_guanzhong,2024-05-31,0.0
shaanxi_guanzhong,2024-06-01,9.010000228881836
shaanxi_guanzhong,2024-06-02,13.609999656677246
shaanxi_guanzhong,2024-06-03,0.9800000190734863
shaanxi_guanzhong,2024-06-04,3.930000066757202
shaanxi_guanzhong,2024-06-05,0.0
shaanxi_guanzhong,2024-06-06,3.569999933242798
shaanxi_guanzhong,2024-06-07,0.4000000059604645
shaanxi_guanzhong,2024-06-08,0.0
shaanxi_guanzhong,2024-06-09,0.0
shaanxi_guanzhong,2024-06-10,0.0
shaanxi_guanzhong,2024-06-11,0.0
shaanxi_guanzhong,2024-06-12,0.0
shaanxi_guanzhong,2024-06-13,0.019999999552965164
shaanxi_guanzhong,2024-06-14,0.0
shaanxi_guanzhong,2024-06-15,0.009999999776482582
shaanxi_guanzhong,2024-06-16,27.59000015258789
shaanxi_guanzhong,2024-06-17,0.07999999821186066
shaanxi_guanzhong,2024-06-18,0.23000000417232513
shaanxi_guanzhong,2024-06-19,0.0
shaanxi_guanzhong,2024-06-20,9.420000076293945
shaanxi_guanzhong,2024-06-21,0.5799999833106995
shaanxi_guanzhong,2024-06-22,0.0
shaanxi_guanzhong,2024-06-23,0.0
shaanxi_guanzhong,2024-06-24,0.0
shaanxi_guanzhong,2024-06-25,0.0
shaanxi_guanzhong,2024-06-26,3.440000057220459
shaanxi_guanzhong,2024-06-27,0.0
shaanxi_guanzhong,2024-06-28,0.5799999833106995
shaanxi_guanzhong,2024-06-29,0.0
shaanxi_guanzhong,2024-06-30,1.159999966621399
shaanxi_guanzhong,2024-07-01,2.509999990463257
shaanxi_guanzhong,2024-07-02,0.0
shaanxi_guanzhong,2024-07-03,16.93000030517578
shaanxi_guanzhong,2024-07-04,0.4099999964237213
shaanxi_guanzhong,2024-07-05,33.65999984741211
shaanxi_guanzhong,2024-07-06,0.0
shaanxi_guanzhong,2024-07-07,23.350000381469727
shaanxi_guanzhong,2024-07-08,12.850000381469727
shaanxi_guanzhong,2024-07-09,8.510000228881836
shaanxi_guanzhong,2024-07-10,21.329999923706055
shaanxi_guanzhong,2024-07-11,0.15000000596046448
shaanxi_guanzhong,2024-07-12,0.12999999523162842
shaanxi_guanzhong,2024-07-13,1.9500000476837158
shaanxi_guanzhong,2024-07-14,4.380000114440918
shaanxi_guanzhong,2024-07-15,16.360000610351562
shaanxi_guanzhong,2024-07-16,86.41999816894531
shaanxi_guanzhong,2024-07-17,65.30000305175781
shaanxi_guanzhong,2024-07-18,0.33000001311302185
shaanxi_guanzhong,2024-07-19,54.47999954223633
shaanxi_guanzhong,2024-07-20,2.200000047683716
shaanxi_guanzhong,2024-07-21,1.7200000286102295
shaanxi_guanzhong,2024-07-22,0.05999999865889549
shaanxi_guanzhong,2024-07-23,13.760000228881836
shaanxi_guanzhong,2024-07-24,21.170000076293945
shaanxi_guanzhong,2024-07-25,0.029999999329447746
shaanxi_guanzhong,2024-07-26,0.30000001192092896
shaanxi_guanzhong,2024-07-27,0.699999988079071
shaanxi_guanzhong,2024-07-28,0.0
shaanxi_guanzhong,2024-07-29,14.140000343322754
shaanxi_guanzhong,2024-07-30,0.3400000035762787
shaanxi_guanzhong,2024-07-31,0.0
shaanxi_guanzhong,2024-08-01,0.0
shaanxi_guanzhong,2024-08-02,0.38999998569488525
shaanxi_guanzhong,2024-08-03,0.23000000417232513
shaanxi_guanzhong,2024-08-04,3.109999895095825
shaanxi_guanzhong,2024-08-05,0.46000000834465027
shaanxi_guanzhong,2024-08-06,0.6700000166893005
shaanxi_guanzhong,2024-08-07,8.600000381469727
shaanxi_guanzhong,2024-08-08,1.9900000095367432
shaanxi_guanzhong,2024-08-09,20.93000030517578
shaanxi_guanzhong,2024-08-10,0.0
shaanxi_guanzhong,2024-08-11,0.0
shaanxi_guanzhong,2024-08-12,0.0
shaanxi_guanzhong,2024-08-13,0.0
shaanxi_guanzhong,2024-08-14,0.10999999940395355
shaanxi_guanzhong,2024-08-15,12.720000267028809
shaanxi_guanzhong,2024-08-16,3.5
shaanxi_guanzhong,2024-08-17,6.179999828338623
shaanxi_guanzhong,2024-08-18,0.0
shaanxi_guanzhong,2024-08-19,0.0
shaanxi_guanzhong,2024-08-20,1.0800000429153442
shaanxi_guanzhong,2024-08-21,0.009999999776482582
shaanxi_guanzhong,2024-08-22,0.0
shaanxi_guanzhong,2024-08-23,0.0
shaanxi_guanzhong,2024-08-24,0.03999999910593033
shaanxi_guanzhong,2024-08-25,0.3700000047683716
shaanxi_guanzhong,2024-08-26,0.3700000047683716
shaanxi_guanzhong,2024-08-27,0.0
shaanxi_guanzhong,2024-08-28,0.0
shaanxi_guanzhong,2024-08-29,0.07999999821186066
shaanxi_guanzhong,2024-08-30,0.17000000178813934
shaanxi_guanzhong,2024-08-31,0.1599999964237213
shaanxi_guanzhong,2024-09-01,0.14000000059604645
shaanxi_guanzhong,2024-09-02,2.619999885559082
shaanxi_guanzhong,2024-09-03,0.10999999940395355
shaanxi_guanzhong,2024-09-04,2.450000047683716
shaanxi_guanzhong,2024-09-05,0.10999999940395355
shaanxi_guanzhong,2024-09-06,0.8399999737739563
shaanxi_guanzhong,2024-09-07,0.36000001430511475
shaanxi_guanzhong,2024-09-08,0.019999999552965164
shaanxi_guanzhong,2024-09-09,1.0499999523162842
shaanxi_guanzhong,2024-09-10,0.05999999865889549
shaanxi_guanzhong,2024-09-11,1.7699999809265137
shaanxi_guanzhong,2024-09-12,0.05000000074505806
shaanxi_guanzhong,2024-09-13,0.09000000357627869
shaanxi_guanzhong,2024-09-14,0.6399999856948853
shaanxi_guanzhong,2024-09-15,0.28999999165534973
shaanxi_guanzhong,2024-09-16,0.10000000149011612
shaanxi_guanzhong,2024-09-17,0.0
shaanxi_guanzhong,2024-09-18,0.0
shaanxi_guanzhong,2024-09-19,0.05999999865889549
shaanxi_guanzhong,2024-09-20,2.2699999809265137
shaanxi_guanzhong,2024-09-21,0.05999999865889549
shaanxi_guanzhong,2024-09-22,0.0
shaanxi_guanzhong,2024-09-23,0.009999999776482582
shaanxi_guanzhong,2024-09-24,0.0
shaanxi_guanzhong,2024-09-25,0.0
shaanxi_guanzhong,2024-09-26,0.0
shaanxi_guanzhong,2024-09-27,0.0
shaanxi_guanzhong,2024-09-28,0.9100000262260437
shaanxi_guanzhong,2024-09-29,50.84000015258789
shaanxi_guanzhong,2024-09-30,6.889999866485596
shaanxi_guanzhong,2024-10-01,0.0
shaanxi_guanzhong,2024-10-02,0.0
shaanxi_guanzhong,2024-10-03,0.0
shaanxi_guanzhong,2024-10-04,0.0
shaanxi_guanzhong,2024-10-05,0.6499999761581421
shaanxi_guanzhong,2024-10-06,0.019999999552965164
shaanxi_guanzhong,2024-10-07,0.05000000074505806
shaanxi_guanzhong,2024-10-08,2.809999942779541
shaanxi_guanzhong,2024-10-09,0.0
shaanxi_guanzhong,2024-10-10,0.0
shaanxi_guanzhong,2024-10-11,1.4199999570846558
shaanxi_guanzhong,2024-10-12,6.320000171661377
shaanxi_guanzhong,2024-10-13,0.25
shaanxi_guanzhong,2024-10-14,0.0
shaanxi_guanzhong,2024-10-15,0.0
shaanxi_guanzhong,2024-10-16,0.25999999046325684
shaanxi_guanzhong,2024-10-17,9.109999656677246
shaanxi_guanzhong,2024-10-18,0.11999999731779099
shaanxi_guanzhong,2024-10-19,4.679999828338623
shaanxi_guanzhong,2024-10-20,6.570000171661377
shaanxi_guanzhong,2024-10-21,1.0299999713897705
shaanxi_guanzhong,2024-10-22,0.0
shaanxi_guanzhong,2024-10-23,0.0
shaanxi_guanzhong,2024-10-24,0.1899999976158142
